Datetime,Adj Close,Close,High,Low,Open,Volume
2026-03-15 22:00:00+00:00,99.5999984741211,99.5999984741211,101.76000213623047,99.33999633789062,101.58000183105469,13828
2026-03-15 23:00:00+00:00,98.7699966430664,98.7699966430664,100.44000244140625,98.4000015258789,99.58999633789062,12680
2026-03-16 00:00:00+00:00,97.4800033569336,97.4800033569336,98.87000274658203,97.33999633789062,98.77999877929688,11740
2026-03-16 01:00:00+00:00,98.48999786376953,98.48999786376953,98.79000091552734,96.73999786376953,97.47000122070312,10209
2026-03-16 02:00:00+00:00,98.91999816894531,98.91999816894531,99.37999725341797,98.11000061035156,98.51000213623047,8926
2026-03-16 03:00:00+00:00,99.2300033569336,99.2300033569336,99.33999633789062,98.55000305175781,98.94000244140625,5381
2026-03-16 04:00:00+00:00,99.52999877929688,99.52999877929688,99.79000091552734,99.22000122070312,99.2699966430664,2895
2026-03-16 05:00:00+00:00,98.44999694824219,98.44999694824219,99.73999786376953,98.31999969482422,99.55000305175781,4746
2026-03-16 06:00:00+00:00,98.91000366210938,98.91000366210938,99.69000244140625,98.12000274658203,98.44999694824219,5870
2026-03-16 07:00:00+00:00,100.48999786376953,100.48999786376953,101.02999877929688,98.58999633789062,98.91999816894531,12569
2026-03-16 08:00:00+00:00,99.7699966430664,99.7699966430664,100.9000015258789,99.54000091552734,100.51000213623047,16480
2026-03-16 09:00:00+00:00,99.1500015258789,99.1500015258789,100.27999877929688,98.61000061035156,99.76000213623047,11563
2026-03-16 10:00:00+00:00,96.83999633789062,96.83999633789062,99.30000305175781,96.66999816894531,99.11000061035156,18399
2026-03-16 11:00:00+00:00,96.98999786376953,96.98999786376953,97.81999969482422,96.66000366210938,96.83000183105469,24004
2026-03-16 12:00:00+00:00,95.26000213623047,95.26000213623047,97.4000015258789,94.55999755859375,97.0199966430664,32528
2026-03-16 13:00:00+00:00,93.3499984741211,93.3499984741211,95.69000244140625,92.97000122070312,95.27999877929688,46887
2026-03-16 14:00:00+00:00,95.16000366210938,95.16000366210938,95.41999816894531,93.0,93.33999633789062,36148
2026-03-16 15:00:00+00:00,95.45999908447266,95.45999908447266,95.73999786376953,94.52999877929688,95.1500015258789,25699
