RMSE,MAE,MAPE_pct,DirAcc,Pred_Mean,Actual_Mean,Mean_Error,Model,ValRMSE
2.760444547115387,2.0415313290605086,1.3895070400115224,0.5416666666666666,143.36293309518052,144.9865999805684,-1.6236668853878768,ARIMA,2.5717790113083767
2.7711281106645167,2.048036224988042,1.3938703265738908,0.0,143.34500122070312,144.9865999805684,-1.6415987598652748,Naive,2.5717790113083767
3.218052813123646,2.3172510615852353,1.5752955997849205,0.5,142.73664990716492,144.9865999805684,-2.2499500734034825,Ridge,0.6691302029856185
3.235569211939749,2.3419495960748553,1.592379562948352,0.5208333333333334,142.7575446236231,144.9865999805684,-2.2290553569453095,Ensemble,
3.242478753860532,2.353540849301915,1.6003078681312968,0.5625,142.6759555256899,144.9865999805684,-2.3106444548785134,RandomForest,0.8384662118392927
3.2752023128059435,2.4748463451668976,1.6853095069313535,0.5625,142.84368284563772,144.9865999805684,-2.142917134930684,GradientBoosting,0.7275704784690458
3.8905407913273486,2.9441008877595145,2.0051868298707007,0.5416666666666666,142.0705000280542,144.9865999805684,-2.9160999525142017,GBM,1.946041272361441
3.926003357267797,2.9710975678520106,2.0236486740977075,0.5416666666666666,142.0431223351971,144.9865999805684,-2.9434776453713027,Drift,1.924933056082609
